total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,total_tests,new_tests,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,year,month,day
0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,4
0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,5
0.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,6
0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,7
0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,8
0.0,0.0,0.0,0.0,1.0,23.0,13.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,9
0.0,0.0,0.0,0.0,1.0,41.0,18.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,10
0.0,0.0,0.0,0.0,1.0,44.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,11
0.0,0.0,0.0,0.0,1.0,50.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,12
0.0,0.0,0.0,0.0,1.0,64.0,14.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,13
0.0,0.0,0.0,0.0,1.0,71.0,7.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,14
0.0,0.0,0.0,0.0,1.0,83.0,12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,15
0.0,0.0,0.0,0.0,1.0,92.0,9.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,16
0.0,0.0,0.0,0.0,1.0,97.0,5.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,17
0.0,0.0,0.0,0.0,1.0,120.0,23.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,18
0.0,0.0,0.0,0.0,1.0,126.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,19
0.0,0.0,0.0,0.0,1.0,174.0,48.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,20
0.0,0.0,0.0,0.0,1.0,186.0,12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,21
4.0,0.0,0.0,0.0,1.0,194.0,8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,22
4.0,0.0,0.0,0.0,1.0,218.0,24.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,23
5.0,1.0,0.0,0.0,1.0,237.0,19.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,24
6.0,1.0,0.0,0.0,1.0,263.0,26.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,25
8.0,2.0,0.0,0.0,1.0,324.0,61.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,26
8.0,0.0,0.0,0.0,1.0,383.0,59.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,27
14.0,6.0,0.0,0.0,1.0,461.0,78.0,0.0366,27.3,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,28
14.0,0.0,0.0,0.0,1.0,569.0,108.0,0.0265,37.8,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,29
14.0,0.0,0.0,0.0,1.0,704.0,135.0,0.0207,48.3,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,30
19.0,5.0,0.0,0.0,1.0,846.0,142.0,0.023,43.5,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,1,31
19.0,0.0,0.0,0.0,1.0,1070.0,224.0,0.0161,61.9,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,1
19.0,0.0,0.0,0.0,1.0,1223.0,153.0,0.0123,81.5,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,2
19.0,0.0,0.0,0.0,1.0,1351.0,128.0,0.0114,87.8,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,3
25.0,6.0,0.0,0.0,1.0,1586.0,235.0,0.0098,102.5,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,4
25.0,0.0,0.0,0.0,1.0,1973.0,387.0,0.0078,127.9,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,5
25.0,0.0,0.0,0.0,1.0,2178.0,205.0,0.0074,134.3,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,6
25.0,0.0,0.0,0.0,1.0,2330.0,152.0,0.004,247.4,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,7
32.0,7.0,0.0,0.0,1.0,2434.0,104.0,0.0095,105.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,8
32.0,0.0,0.0,0.0,1.0,2495.0,61.0,0.0102,98.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,9
32.0,0.0,0.0,0.0,1.0,2546.0,51.0,0.0109,92.1,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,10
33.0,1.0,0.0,0.0,1.0,2611.0,65.0,0.0078,127.7,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,11
33.0,0.0,0.0,0.0,1.0,2727.0,116.0,0.0106,94.5,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,12
33.0,0.0,0.0,0.0,1.0,2796.0,69.0,0.013,77.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,13
33.0,0.0,0.0,0.0,1.0,2849.0,53.0,0.0154,64.7,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,14
34.0,1.0,0.0,0.0,1.0,2930.0,81.0,0.004,248.3,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,15
34.0,0.0,0.0,0.0,1.0,2963.0,33.0,0.0043,234.3,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,16
35.0,1.0,0.0,0.0,1.0,3088.0,125.0,0.0056,179.5,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,17
35.0,0.0,0.0,0.0,1.0,3212.0,124.0,0.0033,300.7,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,18
35.0,0.0,0.0,0.0,1.0,3400.0,188.0,0.003,335.7,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,19
35.0,0.0,0.0,0.0,1.0,3593.0,193.0,0.0025,398.6,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,20
35.0,0.0,0.0,0.0,1.0,3783.0,190.0,0.0022,465.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,21
35.0,0.0,0.0,0.0,1.0,3963.0,180.0,0.001,1035.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,22
35.0,0.0,0.0,0.0,1.0,4218.0,255.0,0.0008,1251.7,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,23
35.0,0.0,0.0,0.0,1.0,4569.0,351.0,0.0,1087.4,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,24
37.0,2.0,0.0,0.0,1.0,5058.0,489.0,0.0011,923.1,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,25
40.0,3.0,0.0,0.0,1.0,5779.0,721.0,0.0021,476.2,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,26
40.0,0.0,0.0,0.0,1.0,7183.0,1404.0,0.0014,718.5,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,27
41.0,1.0,0.0,0.0,1.0,8357.0,1174.0,0.0013,762.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,28
42.0,1.0,0.0,0.0,1.0,9088.0,731.0,0.0014,732.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,2,29
42.0,0.0,1.0,1.0,1.0,9709.0,621.0,0.0013,784.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,1
43.0,1.0,1.0,0.0,1.0,10460.0,751.0,0.0014,736.7,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,2
43.0,0.0,1.0,0.0,1.0,11176.0,716.0,0.001,1019.8,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,3
43.0,0.0,1.0,0.0,1.0,11808.0,632.0,0.0005,2007.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,4
47.0,4.0,1.0,0.0,1.0,12479.0,671.0,0.0013,757.0,1,0.0,0.0,0.0,0.0,0.0,0.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,5
48.0,1.0,1.0,0.0,1.0,13098.0,619.0,0.0015,677.0,1,0.0,0.0,0.0,0.0,0.0,16.67,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,6
50.0,2.0,1.0,0.0,1.0,13794.0,696.0,0.0017,587.9,1,0.0,0.0,0.0,0.0,0.0,16.67,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,7
50.0,0.0,1.0,0.0,1.0,14354.0,560.0,0.0017,580.9,1,0.0,0.0,0.0,0.0,0.0,16.67,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,8
50.0,0.0,1.0,0.0,1.0,15161.0,807.0,0.0015,672.0,1,0.0,0.0,0.0,0.0,0.0,16.67,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,9
53.0,3.0,1.0,0.0,1.0,15772.0,611.0,0.0022,459.8,1,0.0,0.0,0.0,0.0,0.0,25.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,10
59.0,6.0,1.0,0.0,1.0,16777.0,1005.0,0.0032,310.6,1,0.0,0.0,0.0,0.0,0.0,25.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,11
72.0,13.0,1.0,0.0,1.0,17831.0,1054.0,0.0043,232.8,1,0.0,0.0,0.0,0.0,0.0,25.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,12
75.0,3.0,1.0,0.0,1.0,19077.0,1246.0,0.0045,221.4,1,0.0,0.0,0.0,0.0,0.0,25.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,13
82.0,7.0,1.0,0.0,1.0,20433.0,1356.0,0.0048,207.4,1,0.0,0.0,0.0,0.0,0.0,25.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,14
114.0,32.0,1.0,0.0,1.0,22539.0,2106.0,0.0078,127.9,1,0.0,0.0,0.0,0.0,0.0,26.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,15
147.0,33.0,1.0,0.0,2.17,24729.0,2190.0,0.0101,98.7,1,0.0,0.0,0.0,0.0,0.0,33.8,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,16
177.0,30.0,1.0,0.0,2.16,27891.0,3162.0,0.0102,97.7,1,0.0,0.0,0.0,0.0,0.0,39.35,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,17
212.0,35.0,1.0,0.0,2.17,30587.0,2696.0,0.0111,90.3,1,0.0,0.0,0.0,0.0,0.0,48.61,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,18
272.0,60.0,1.0,0.0,2.19,33482.0,2895.0,0.0129,77.5,1,0.0,0.0,0.0,0.0,0.0,48.61,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,19
322.0,50.0,1.0,0.0,2.2,35591.0,2109.0,0.015,66.9,1,0.0,0.0,0.0,0.0,0.0,48.61,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,20
411.0,89.0,1.0,0.0,2.2,37259.0,1668.0,0.0196,51.1,1,0.0,0.0,0.0,0.0,0.0,52.31,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,21
599.0,188.0,1.0,0.0,2.18,39317.0,2058.0,0.0289,34.6,1,0.0,0.0,0.0,0.0,0.0,52.31,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,22
721.0,122.0,1.0,0.0,2.05,41686.0,2369.0,0.0339,29.5,1,0.0,0.0,0.0,0.0,0.0,52.31,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,23
827.0,106.0,5.0,4.0,1.91,44049.0,2363.0,0.0402,24.9,1,0.0,0.0,0.0,0.0,0.0,52.31,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,24
934.0,107.0,5.0,0.0,1.77,46972.0,2923.0,0.0441,22.7,1,0.0,0.0,0.0,0.0,0.0,57.87,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,25
1045.0,111.0,5.0,0.0,1.65,50330.0,3358.0,0.0459,21.8,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,26
1136.0,91.0,5.0,0.0,1.55,53759.0,3429.0,0.0448,22.3,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,27
1244.0,108.0,6.0,1.0,1.46,56386.0,2627.0,0.0436,22.9,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,28
1385.0,141.0,7.0,1.0,1.39,58637.0,2251.0,0.0408,24.5,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,29
1523.0,138.0,9.0,2.0,1.34,60957.0,2320.0,0.0417,24.0,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,30
1651.0,128.0,10.0,1.0,1.27,63463.0,2506.0,0.0425,23.6,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,3,31
1771.0,120.0,12.0,2.0,1.19,66240.0,2777.0,0.0434,23.0,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,1
1875.0,104.0,15.0,3.0,1.11,69203.0,2963.0,0.044,22.7,1,0.0,0.0,0.0,0.0,0.0,68.06,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,2
1978.0,103.0,19.0,4.0,1.04,71965.0,2762.0,0.0462,21.6,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,3
2067.0,89.0,20.0,1.0,0.96,75154.0,3189.0,0.0438,22.8,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,4
2169.0,102.0,23.0,3.0,0.89,78679.0,3525.0,0.039,25.7,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,5
2220.0,51.0,26.0,3.0,0.84,82570.0,3891.0,0.0322,31.1,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,6
2258.0,38.0,27.0,1.0,0.81,87308.0,4738.0,0.0255,39.3,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,7
2369.0,111.0,32.0,5.0,0.79,91112.0,3804.0,0.024,41.6,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,8
2423.0,54.0,32.0,0.0,0.73,94689.0,3577.0,0.0215,46.5,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,9
2473.0,50.0,33.0,1.0,0.69,98465.0,3776.0,0.0187,53.5,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,10
2518.0,45.0,35.0,2.0,0.64,102357.0,3892.0,0.0166,60.3,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,11
2551.0,33.0,38.0,3.0,0.61,105111.0,2754.0,0.0145,69.2,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,12
2579.0,28.0,40.0,2.0,0.6,108809.0,3698.0,0.0137,73.1,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,13
2613.0,34.0,41.0,1.0,0.6,112713.0,3904.0,0.014,71.6,1,0.0,0.0,0.0,0.0,0.0,76.85,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,4,14
